TransactionID,PaymentMethod,PaymentChannel,UPIApp,PayerPhoneNumber,PayerPhoneVerified,PayerUPIID,PayeeUPIID,IsQRTransaction,QRType,PaymentReference,ContactPresent,PaymentFraudScore
TXN02217,UPI ID,VPA-Intent,Google Pay,8307963731,True,user2217@hdfc,user2217@axis,0,Static,REF2WV1ZVJD,True,0.054
TXN02218,Phone Number,Mobile-Peer,Paytm,7008178522,True,user2218@axis,user2218@okaxis,0,Dynamic,REF9LITVZXA,True,0.057
TXN02219,UPI ID,VPA-Intent,Google Pay,9158718452,True,user2219@sbi,user2219@sbi,0,Dynamic,REF954W2ANM,True,0.042
TXN02220,Phone Number,Mobile-Peer,BHIM,9542687447,True,user2220@icici,user2220@hdfc,0,Dynamic,REFF3AXPC0I,True,0.039
TXN02221,QR Code,POS/QR,PhonePe,9173208652,True,user2221@icici,user2221@okaxis,1,Static,REF6Z8W89D2,True,0.05
TXN02222,QR Code,POS/QR,PhonePe,9777296656,True,user2222@sbi,user2222@paytm,1,Dynamic,REF2BX1T2HO,True,0.073
TXN02223,Phone Number,Mobile-Peer,PhonePe,9370140052,False,user2223@axis,user2223@icici,0,Static,REFG8TFSHC4,True,0.001
TXN02224,Phone Number,Mobile-Peer,Paytm,8810558000,True,user2224@icici,user2224@okaxis,0,Static,REFTF7Z918T,True,0.035
TXN02225,Phone Number,Mobile-Peer,Google Pay,9722142573,True,user2225@icici,user2225@hdfc,0,Static,REFFEAZFUNZ,True,0.078
TXN02226,QR Code,POS/QR,PhonePe,9609439136,True,user2226@hdfc,user2226@upi,1,Dynamic,REFOSNZLK5Z,True,0.065
TXN02227,Phone Number,Mobile-Peer,PhonePe,7172031369,True,user2227@axis,user2227@axis,0,Dynamic,REFDMKQXSOB,True,0.03
TXN02228,QR Code,POS/QR,Google Pay,8528620929,True,user2228@axis,user2228@upi,1,Static,REFT84I53I9,True,0.017
TXN02229,Phone Number,Mobile-Peer,BHIM,7735259533,False,user2229@sbi,user2229@paytm,0,Static,REF7WTODSQK,True,0.029
TXN02230,Phone Number,Mobile-Peer,PhonePe,9227393899,True,user2230@hdfc,user2230@sbi,0,Static,REFXE766MSP,True,0.038
TXN02231,QR Code,POS/QR,PhonePe,9045735323,True,user2231@axis,user2231@hdfc,1,Static,REFHTJYF8WI,True,0.063
TXN02232,Phone Number,Mobile-Peer,Google Pay,8618507610,True,user2232@upi,user2232@axis,0,Static,REFUMWONQC5,True,0.079
TXN02233,UPI ID,VPA-Intent,PhonePe,7708269718,True,user2233@okaxis,user2233@icici,0,Static,REFLYSABZWN,True,0.03
TXN02234,UPI ID,VPA-Intent,Google Pay,9360107126,True,user2234@axis,user2234@upi,0,Dynamic,REFR55WSD5K,True,0.022
TXN02235,QR Code,POS/QR,Google Pay,9583882176,True,user2235@hdfc,user2235@axis,1,Static,REF7ED7PCO8,True,0.025
TXN02236,QR Code,POS/QR,Google Pay,7484673574,True,user2236@okaxis,user2236@icici,1,Static,REFYKUM4NSK,True,0.077
TXN02237,UPI ID,VPA-Intent,BHIM,9233222801,True,user2237@sbi,user2237@okaxis,0,Dynamic,REFSX9JPKA1,True,0.028
TXN02238,Phone Number,Mobile-Peer,PhonePe,7442589222,True,user2238@hdfc,user2238@icici,0,Dynamic,REFBDWCDNCR,True,0.058
TXN02239,Phone Number,Mobile-Peer,Paytm,7560629535,True,user2239@hdfc,user2239@sbi,0,Dynamic,REFSXZJCFA2,True,0.023
TXN02240,Phone Number,Mobile-Peer,BHIM,7063731180,True,user2240@icici,user2240@upi,0,Static,REFL1CAY8WH,True,0.03
TXN02241,QR Code,POS/QR,PhonePe,8674130753,True,user2241@icici,user2241@hdfc,1,Dynamic,REFGZX254WP,True,0.096
TXN02242,Phone Number,Mobile-Peer,PhonePe,7418520136,False,user2242@hdfc,user2242@okaxis,0,Static,REFPNFI6QEL,True,0.019
TXN02243,QR Code,POS/QR,Paytm,9608463975,True,user2243@paytm,user2243@upi,1,Dynamic,REFQ2X7XKOS,True,0.032
TXN02244,UPI ID,VPA-Intent,Paytm,8154705549,True,user2244@hdfc,user2244@paytm,0,Dynamic,REFIAT5LGB5,True,0.031
TXN02245,UPI ID,VPA-Intent,PhonePe,9215164119,True,user2245@axis,user2245@upi,0,Dynamic,REFW2DCVO9Y,True,0.032
TXN02246,QR Code,POS/QR,Google Pay,7556409196,True,user2246@hdfc,user2246@sbi,1,Static,REFKGG5CNCX,True,0.007
TXN02247,Phone Number,Mobile-Peer,Google Pay,7395787520,True,user2247@okaxis,user2247@icici,0,Static,REF0VKUH0CQ,True,0.078
TXN02248,UPI ID,VPA-Intent,PhonePe,8020426201,False,user2248@icici,user2248@paytm,0,Dynamic,REFYTTO5TGS,True,0.018
TXN02249,QR Code,POS/QR,Paytm,7712124139,True,user2249@upi,user2249@paytm,1,Dynamic,REF2KZFZLIT,True,0.005
TXN02250,Phone Number,Mobile-Peer,Google Pay,9696789760,True,user2250@axis,user2250@okaxis,0,Static,REFOJWLO8RU,True,0.02
TXN02251,Phone Number,Mobile-Peer,Paytm,7873126773,True,user2251@hdfc,user2251@axis,0,Dynamic,REF4VJ09K5X,True,0.032
TXN02252,UPI ID,VPA-Intent,Google Pay,9922760759,True,user2252@upi,user2252@icici,0,Static,REFNCJ2SX6U,True,0.014
TXN02253,QR Code,POS/QR,Google Pay,7897865339,True,user2253@paytm,user2253@upi,1,Static,REFE4YYR3SQ,True,0.015
TXN02254,UPI ID,VPA-Intent,Google Pay,7431916543,True,user2254@okaxis,user2254@hdfc,0,Static,REF6UGCGQD3,True,0.03
TXN02255,UPI ID,VPA-Intent,PhonePe,9895231202,True,user2255@paytm,user2255@hdfc,0,Static,REFGH16U3GP,True,0.048
TXN02256,QR Code,POS/QR,Paytm,9915057644,True,user2256@okaxis,user2256@okaxis,1,Static,REF1F3G16PD,True,0.07
TXN02257,QR Code,POS/QR,Google Pay,7747000268,True,user2257@paytm,user2257@sbi,1,Dynamic,REF7DINDWN7,True,0.043
TXN02258,Phone Number,Mobile-Peer,Paytm,8644867649,True,user2258@sbi,user2258@upi,0,Static,REF1Z6T5EED,True,0.01
TXN02259,Phone Number,Mobile-Peer,Paytm,8974163656,True,user2259@icici,user2259@okaxis,0,Static,REF774CYJM5,True,0.076
TXN02260,Phone Number,Mobile-Peer,Google Pay,7045006355,True,user2260@axis,user2260@hdfc,0,Dynamic,REF9LC853ZM,True,0.027
TXN02261,QR Code,POS/QR,PhonePe,7373096496,False,user2261@icici,user2261@sbi,1,Dynamic,REFR83DF4G2,True,0.01
TXN02262,QR Code,POS/QR,BHIM,7277119529,True,user2262@paytm,user2262@hdfc,1,Static,REFQEA3SYWQ,True,0.034
TXN02263,UPI ID,VPA-Intent,PhonePe,7635305970,True,user2263@sbi,user2263@paytm,0,Static,REFQ1ZROZAT,True,0.042
TXN02264,Phone Number,Mobile-Peer,BHIM,9551282763,True,user2264@paytm,user2264@sbi,0,Static,REF59DVCIA7,True,0.02
TXN02265,QR Code,POS/QR,Google Pay,8431594898,True,user2265@paytm,user2265@sbi,1,Dynamic,REF3M0GM6CG,True,0.018
TXN02266,QR Code,POS/QR,PhonePe,7596546634,True,user2266@hdfc,user2266@okaxis,1,Static,REFQGBVSNTK,True,0.026
TXN02267,QR Code,POS/QR,Paytm,8443441491,True,user2267@icici,user2267@paytm,1,Static,REF2SOYSBCK,True,0.055
TXN02268,QR Code,POS/QR,Paytm,8999393449,True,user2268@upi,user2268@axis,1,Dynamic,REFGCDZSMAB,True,0.087
TXN02269,Phone Number,Mobile-Peer,Paytm,8439464088,True,user2269@hdfc,user2269@icici,0,Static,REFBR79NEQI,True,0.011
TXN02270,QR Code,POS/QR,PhonePe,9230958629,True,user2270@paytm,user2270@sbi,1,Static,REFYZWE8T9W,True,0.014
TXN02271,Phone Number,Mobile-Peer,Paytm,7739889413,True,user2271@icici,user2271@upi,0,Dynamic,REFMC3L9CPO,True,0.034
TXN02272,Phone Number,Mobile-Peer,Google Pay,9109720217,True,user2272@upi,user2272@hdfc,0,Static,REFY45G5G9C,True,0.01
TXN02273,QR Code,POS/QR,Google Pay,9754853465,True,user2273@sbi,user2273@sbi,1,Static,REF438W621H,True,0.098
TXN02274,QR Code,POS/QR,BHIM,8792203004,True,user2274@icici,user2274@hdfc,1,Dynamic,REF11BAULNW,True,0.088
TXN02275,UPI ID,VPA-Intent,Google Pay,8964612939,True,user2275@icici,user2275@sbi,0,Dynamic,REF79KB6294,True,0.004
TXN02276,QR Code,POS/QR,PhonePe,9025121375,True,user2276@hdfc,user2276@sbi,1,Static,REF7BUZH749,True,0.091
TXN02277,QR Code,POS/QR,Google Pay,8589635957,True,user2277@upi,user2277@okaxis,1,Static,REFJ2JICXB8,True,0.028
TXN02278,QR Code,POS/QR,Google Pay,9861993145,True,user2278@icici,user2278@okaxis,1,Dynamic,REFJ2VVOJE2,True,0.032
TXN02279,QR Code,POS/QR,Paytm,7434566311,True,user2279@paytm,user2279@sbi,1,Static,REFVU555J5Z,True,0.034
TXN02280,Phone Number,Mobile-Peer,PhonePe,9885034236,True,user2280@axis,user2280@axis,0,Static,REFGY03ZFYF,True,0.006
TXN02281,Phone Number,Mobile-Peer,Paytm,9203347424,True,user2281@okaxis,user2281@sbi,0,Static,REF5CK9HFVH,True,0.062
TXN02282,Phone Number,Mobile-Peer,Paytm,8310437968,True,user2282@okaxis,user2282@icici,0,Static,REF7016NF74,True,0.015
TXN02283,QR Code,POS/QR,PhonePe,7680085294,True,user2283@upi,user2283@paytm,1,Dynamic,REFG1YGGQS0,True,0.021
TXN02284,Phone Number,Mobile-Peer,PhonePe,8902177417,True,user2284@upi,user2284@axis,0,Static,REFJMFOTMTV,True,0.061
TXN02285,Phone Number,Mobile-Peer,Google Pay,8304350238,True,user2285@upi,user2285@axis,0,Dynamic,REFNHV8Z77B,True,0.005
TXN02286,Phone Number,Mobile-Peer,Paytm,8022894665,True,user2286@hdfc,user2286@hdfc,0,Dynamic,REFMVZH4SGS,True,0.027
TXN02287,UPI ID,VPA-Intent,Google Pay,9752332829,True,user2287@okaxis,user2287@hdfc,0,Dynamic,REFVP4CYMYJ,True,0.034
TXN02288,Phone Number,Mobile-Peer,Paytm,9020256913,True,user2288@axis,user2288@axis,0,Dynamic,REF7W2PEK62,True,0.009
TXN02289,QR Code,POS/QR,Google Pay,9030334677,False,user2289@okaxis,user2289@axis,1,Dynamic,REFOGA4W8IF,True,0.043
TXN02290,Phone Number,Mobile-Peer,Google Pay,9167507627,True,user2290@upi,user2290@upi,0,Static,REFVHAUSHXO,True,0.028
TXN02291,QR Code,POS/QR,PhonePe,7955302453,True,user2291@sbi,user2291@axis,1,Static,REFZ0CVJX2L,True,0.032
TXN02292,Phone Number,Mobile-Peer,PhonePe,9123984723,True,user2292@sbi,user2292@sbi,0,Dynamic,REFTJMKF429,True,0.022
TXN02293,Phone Number,Mobile-Peer,Paytm,9342028471,True,user2293@upi,user2293@sbi,0,Static,REFHG1ZDHX3,True,0.027
TXN02294,QR Code,POS/QR,Paytm,7017222405,True,user2294@paytm,user2294@axis,1,Static,REF2JUDGO54,True,0.039
TXN02295,Phone Number,Mobile-Peer,Google Pay,9764871775,True,user2295@hdfc,user2295@axis,0,Static,REF799T8P4U,True,0.01
TXN02296,Phone Number,Mobile-Peer,Google Pay,8619924065,True,user2296@sbi,user2296@hdfc,0,Static,REF8MCGQXIS,True,0.017
TXN02297,Phone Number,Mobile-Peer,Google Pay,7838727258,True,user2297@icici,user2297@icici,0,Dynamic,REFPJE52CS6,True,0.073
TXN02298,Phone Number,Mobile-Peer,PhonePe,9225909566,True,user2298@paytm,user2298@hdfc,0,Dynamic,REFEGVSAJCK,True,0.076
TXN02299,Phone Number,Mobile-Peer,Google Pay,7448237337,False,user2299@axis,user2299@sbi,0,Static,REFNQ56CX7X,True,0.079
TXN02300,Phone Number,Mobile-Peer,Google Pay,7121211018,True,user2300@okaxis,user2300@icici,0,Dynamic,REFQLF2MZVY,True,0.038
TXN02301,UPI ID,VPA-Intent,Google Pay,8803586901,True,user2301@icici,user2301@sbi,0,Static,REF7RMTSESH,True,0.008
TXN02302,QR Code,POS/QR,Google Pay,8074039251,True,user2302@icici,user2302@paytm,1,Dynamic,REF8Q4ZCIOZ,True,0.068
TXN02303,QR Code,POS/QR,Paytm,7994529517,True,user2303@sbi,user2303@okaxis,1,Static,REFL93B4DEG,True,0.094
TXN02304,Phone Number,Mobile-Peer,PhonePe,9222764338,True,user2304@axis,user2304@hdfc,0,Dynamic,REF7CSWSGQT,True,0.002
TXN02305,UPI ID,VPA-Intent,PhonePe,8220542216,True,user2305@okaxis,user2305@axis,0,Static,REFCLUEDGR4,True,0.001
TXN02306,Phone Number,Mobile-Peer,PhonePe,9654963308,True,user2306@upi,user2306@axis,0,Static,REFAXQ07H8A,True,0.049
TXN02307,Phone Number,Mobile-Peer,Paytm,9344470488,True,user2307@hdfc,user2307@okaxis,0,Dynamic,REF3KBHTJ7P,True,0.003
TXN02308,QR Code,POS/QR,Google Pay,8899504702,True,user2308@sbi,user2308@okaxis,1,Static,REFTNQIESV8,True,0.039
TXN02309,Phone Number,Mobile-Peer,PhonePe,9596851953,True,user2309@paytm,user2309@paytm,0,Dynamic,REF5CLPKE7V,True,0.03
TXN02310,Phone Number,Mobile-Peer,BHIM,7774926632,True,user2310@paytm,user2310@sbi,0,Static,REFE24Q9588,True,0.008
TXN02311,QR Code,POS/QR,Google Pay,7563427775,True,user2311@icici,user2311@icici,1,Static,REF6FN6CXDL,True,0.075
TXN02312,UPI ID,VPA-Intent,PhonePe,9259206165,True,user2312@icici,user2312@hdfc,0,Static,REFYSOUINVX,True,0.007
TXN02313,QR Code,POS/QR,Google Pay,7129205922,True,user2313@upi,user2313@upi,1,Static,REFPB4SR7HO,True,0.027
TXN02314,QR Code,POS/QR,Paytm,7411563029,False,user2314@icici,user2314@axis,1,Static,REF5XFM4F58,True,0.073
TXN02315,UPI ID,VPA-Intent,Google Pay,8596363726,True,user2315@okaxis,user2315@sbi,0,Dynamic,REF28YZ7BPY,True,0.037
TXN02316,Phone Number,Mobile-Peer,Google Pay,9942066154,True,user2316@upi,user2316@icici,0,Static,REF70GK7C0M,True,0.038
TXN02317,Phone Number,Mobile-Peer,PhonePe,7808513313,True,user2317@okaxis,user2317@icici,0,Dynamic,REFG4U5BZJD,True,0.004
TXN02318,Phone Number,Mobile-Peer,PhonePe,7800498321,True,user2318@okaxis,user2318@paytm,0,Static,REF7IN4PCIW,True,0.061
TXN02319,Phone Number,Mobile-Peer,PhonePe,7122121548,True,user2319@upi,user2319@axis,0,Static,REFXBC33N0H,True,0.066
TXN02320,Phone Number,Mobile-Peer,PhonePe,7158268687,True,user2320@sbi,user2320@okaxis,0,Static,REFFMSJO5Y4,True,0.008
TXN02321,UPI ID,VPA-Intent,Google Pay,8401918548,True,user2321@sbi,user2321@icici,0,Static,REFI84D5008,True,0.059
TXN02322,QR Code,POS/QR,Google Pay,7064420062,True,user2322@paytm,user2322@sbi,1,Dynamic,REFYT1ZG8WH,True,0.035
TXN02323,QR Code,POS/QR,Google Pay,7877873585,False,user2323@okaxis,user2323@hdfc,1,Static,REF40BJ2QRZ,True,0.042
TXN02324,Phone Number,Mobile-Peer,Google Pay,7664641962,True,user2324@upi,user2324@axis,0,Static,REF3FJIPEY3,True,0.033
TXN02325,UPI ID,VPA-Intent,PhonePe,9421926221,True,user2325@okaxis,user2325@okaxis,0,Static,REFIT3VHY1M,True,0.038
TXN02326,UPI ID,VPA-Intent,PhonePe,9204104294,True,user2326@hdfc,user2326@sbi,0,Static,REFT6KE69GH,True,0.034
TXN02327,UPI ID,VPA-Intent,PhonePe,7314789117,True,user2327@paytm,user2327@axis,0,Static,REFUNIK4U36,True,0.034
TXN02328,Phone Number,Mobile-Peer,PhonePe,7726999949,True,user2328@hdfc,user2328@sbi,0,Static,REFR0F2Q2D2,True,0.063
TXN02329,QR Code,POS/QR,Paytm,7812831800,True,user2329@axis,user2329@axis,1,Static,REFCZYOJGMF,True,0.093
TXN02330,Phone Number,Mobile-Peer,Paytm,9666020005,True,user2330@paytm,user2330@hdfc,0,Dynamic,REFYVMWIB0T,True,0.066
TXN02331,Phone Number,Mobile-Peer,Paytm,9285386310,True,user2331@okaxis,user2331@icici,0,Dynamic,REF9PLFOVRH,True,0.058
TXN02332,Phone Number,Mobile-Peer,Google Pay,8052438380,True,user2332@paytm,user2332@sbi,0,Static,REFYN1BCHRB,True,0.004
TXN02333,QR Code,POS/QR,PhonePe,8826929900,True,user2333@upi,user2333@axis,1,Static,REFRVOXXTIZ,True,0.025
TXN02334,QR Code,POS/QR,Paytm,8686276332,True,user2334@okaxis,user2334@okaxis,1,Dynamic,REFKY2GZ9R1,True,0.01
TXN02335,Phone Number,Mobile-Peer,Google Pay,7389633761,True,user2335@icici,user2335@icici,0,Dynamic,REFRK9QKXJM,True,0.068
TXN02336,Phone Number,Mobile-Peer,PhonePe,7518626713,True,user2336@hdfc,user2336@okaxis,0,Dynamic,REF58LFYORR,True,0.052
TXN02337,QR Code,POS/QR,BHIM,8841013282,False,user2337@hdfc,user2337@okaxis,1,Dynamic,REFJHLFOCH3,True,0.003
TXN02338,Phone Number,Mobile-Peer,PhonePe,9392188352,True,user2338@hdfc,user2338@axis,0,Static,REFWS3M2WSE,True,0.058
TXN02339,Phone Number,Mobile-Peer,Google Pay,8918750677,True,user2339@sbi,user2339@axis,0,Dynamic,REFQE4F822F,True,0.027
TXN02340,Phone Number,Mobile-Peer,Google Pay,8106592088,False,user2340@upi,user2340@icici,0,Dynamic,REF47A3A4B4,True,0.043
TXN02341,QR Code,POS/QR,Paytm,9431927976,True,user2341@paytm,user2341@okaxis,1,Static,REF2NAHZ08U,True,0.058
TXN02342,Phone Number,Mobile-Peer,BHIM,9781596983,True,user2342@hdfc,user2342@hdfc,0,Static,REF7UKZ6TMW,True,0.013
TXN02343,Phone Number,Mobile-Peer,BHIM,7457202665,False,user2343@icici,user2343@sbi,0,Static,REFBXVESEWC,True,0.032
TXN02344,Phone Number,Mobile-Peer,Google Pay,7686295912,True,user2344@okaxis,user2344@upi,0,Static,REFIOJCQIJX,True,0.034
TXN02345,UPI ID,VPA-Intent,Google Pay,8734989925,True,user2345@axis,user2345@upi,0,Static,REFWGZY7DT2,True,0.037
TXN02346,QR Code,POS/QR,PhonePe,8394607429,True,user2346@paytm,user2346@sbi,1,Static,REF9LRMA11V,True,0.089
TXN02347,QR Code,POS/QR,Google Pay,7074729669,True,user2347@hdfc,user2347@axis,1,Static,REFJ034CA6Z,True,0.062
TXN02348,Phone Number,Mobile-Peer,Paytm,8179967080,True,user2348@sbi,user2348@hdfc,0,Static,REFVET2P5Y4,True,0.055
TXN02349,QR Code,POS/QR,Google Pay,7974748599,True,user2349@axis,user2349@axis,1,Static,REFZPZ5T704,True,0.066
TXN02350,Phone Number,Mobile-Peer,PhonePe,8641839841,False,user2350@sbi,user2350@sbi,0,Dynamic,REF5JJ13YD6,True,0.007
TXN02351,QR Code,POS/QR,PhonePe,8734785369,True,user2351@sbi,user2351@paytm,1,Static,REFNDFR1X73,True,0.03
TXN02352,UPI ID,VPA-Intent,Google Pay,7816498044,True,user2352@upi,user2352@paytm,0,Dynamic,REFSXCVZRJ5,True,0.024
TXN02353,QR Code,POS/QR,PhonePe,8092860521,True,user2353@paytm,user2353@icici,1,Dynamic,REFT7NJ7HRQ,True,0.044
TXN02354,UPI ID,VPA-Intent,PhonePe,9262706648,True,user2354@okaxis,user2354@hdfc,0,Dynamic,REFEETWK03K,True,0.051
TXN02355,QR Code,POS/QR,PhonePe,7008248458,True,user2355@icici,user2355@axis,1,Dynamic,REFP587ZJAL,True,0.053
TXN02356,Phone Number,Mobile-Peer,PhonePe,9308898305,True,user2356@okaxis,user2356@icici,0,Static,REF2GKFK2C4,True,0.065
TXN02357,UPI ID,VPA-Intent,PhonePe,8488399741,True,user2357@upi,user2357@okaxis,0,Static,REFHPB9F6RM,True,0.054
TXN02358,Phone Number,Mobile-Peer,Paytm,7563027500,True,user2358@axis,user2358@sbi,0,Static,REFY9Q0HO4V,True,0.056
TXN02359,QR Code,POS/QR,Google Pay,9305661995,True,user2359@icici,user2359@sbi,1,Dynamic,REFJKPBZ5MT,True,0.011
TXN02360,Phone Number,Mobile-Peer,Google Pay,7305641849,False,user2360@icici,user2360@sbi,0,Static,REFK3KSCMCM,True,0.016
TXN02361,Phone Number,Mobile-Peer,Google Pay,9784679087,True,user2361@icici,user2361@upi,0,Static,REFBCHN7WRP,True,0.066
TXN02362,Phone Number,Mobile-Peer,PhonePe,7018726001,True,user2362@sbi,user2362@sbi,0,Dynamic,REF6CQSY1Z2,True,0.045
TXN02363,Phone Number,Mobile-Peer,Paytm,7365103444,False,user2363@hdfc,user2363@axis,0,Dynamic,REFJ9EODYD8,True,0.041
TXN02364,QR Code,POS/QR,BHIM,8299067456,True,user2364@sbi,user2364@axis,1,Dynamic,REF5UM4HCKS,True,0.097
TXN02365,QR Code,POS/QR,PhonePe,7652406221,True,user2365@sbi,user2365@okaxis,1,Static,REFRTWSKZZH,True,0.037
TXN02366,Phone Number,Mobile-Peer,PhonePe,8599672562,True,user2366@axis,user2366@sbi,0,Static,REFKKM20MZZ,True,0.003
TXN02367,Phone Number,Mobile-Peer,Google Pay,9219053347,False,user2367@upi,user2367@sbi,0,Static,REFQTDU03ST,True,0.02
TXN02368,QR Code,POS/QR,PhonePe,9474764845,True,user2368@sbi,user2368@okaxis,1,Static,REFUR8TZKD9,True,0.028
TXN02369,Phone Number,Mobile-Peer,BHIM,8939652138,True,user2369@upi,user2369@paytm,0,Dynamic,REFDSEA768X,True,0.041
TXN02370,QR Code,POS/QR,Google Pay,9507124553,True,user2370@paytm,user2370@axis,1,Static,REFJQVO1GVK,True,0.001
TXN02371,QR Code,POS/QR,PhonePe,9290036221,True,user2371@paytm,user2371@paytm,1,Static,REFBWCA2EI3,True,0.099
TXN02372,UPI ID,VPA-Intent,Google Pay,9732772648,True,user2372@okaxis,user2372@paytm,0,Dynamic,REFEY9FR4XR,True,0.004
TXN02373,QR Code,POS/QR,Google Pay,7839585585,True,user2373@upi,user2373@hdfc,1,Static,REFV96XTZ0U,True,0.023
TXN02374,Phone Number,Mobile-Peer,PhonePe,9294252516,True,user2374@upi,user2374@upi,0,Dynamic,REFHH5ZS1WX,True,0.054
TXN02375,QR Code,POS/QR,Paytm,9857591710,False,user2375@axis,user2375@hdfc,1,Dynamic,REFTL51LGVH,True,0.098
TXN02376,Phone Number,Mobile-Peer,PhonePe,8080549147,True,user2376@paytm,user2376@sbi,0,Dynamic,REF2IY9W4QE,True,0.041
TXN02377,Phone Number,Mobile-Peer,BHIM,8447353524,True,user2377@okaxis,user2377@icici,0,Static,REFAFBMHWFV,True,0.027
TXN02378,QR Code,POS/QR,PhonePe,8841715949,True,user2378@icici,user2378@icici,1,Static,REF16G243Y7,True,0.016
TXN02379,Phone Number,Mobile-Peer,Paytm,8344930537,True,user2379@hdfc,user2379@icici,0,Dynamic,REFKQRU4MP9,True,0.072
TXN02380,QR Code,POS/QR,PhonePe,7803318361,True,user2380@sbi,user2380@hdfc,1,Dynamic,REFQ47QBO4G,True,0.005
TXN02381,UPI ID,VPA-Intent,Google Pay,9338926087,True,user2381@okaxis,user2381@okaxis,0,Static,REFISLMIF1K,True,0.004
TXN02382,UPI ID,VPA-Intent,Google Pay,7828152787,True,user2382@sbi,user2382@okaxis,0,Static,REF3J36Y9N9,True,0.004
TXN02383,UPI ID,VPA-Intent,PhonePe,9048625152,True,user2383@hdfc,user2383@paytm,0,Static,REFAGOM2J2Q,True,0.028
TXN02384,Phone Number,Mobile-Peer,Google Pay,9746535378,False,user2384@axis,user2384@sbi,0,Dynamic,REF60895PV9,True,0.074
TXN02385,Phone Number,Mobile-Peer,PhonePe,9189156734,True,user2385@hdfc,user2385@upi,0,Static,REFUC7AYTW8,True,0.044
TXN02386,QR Code,POS/QR,Google Pay,8671776296,True,user2386@hdfc,user2386@upi,1,Static,REFNSPMXE5X,True,0.035
TXN02387,Phone Number,Mobile-Peer,Google Pay,7143362999,True,user2387@icici,user2387@sbi,0,Static,REFNIN69R54,True,0.019
TXN02388,QR Code,POS/QR,Paytm,8664509999,True,user2388@icici,user2388@upi,1,Static,REFYCQFNM5N,True,0.051
TXN02389,QR Code,POS/QR,PhonePe,9010898573,True,user2389@okaxis,user2389@sbi,1,Dynamic,REFATO2644I,True,0.044
TXN02390,QR Code,POS/QR,PhonePe,7083521189,True,user2390@paytm,user2390@sbi,1,Static,REF78IXQYXT,True,0.009
TXN02391,Phone Number,Mobile-Peer,Google Pay,8844246488,True,user2391@okaxis,user2391@sbi,0,Static,REF4AURRJBI,True,0.001
TXN02392,Phone Number,Mobile-Peer,Paytm,8997957285,True,user2392@sbi,user2392@icici,0,Static,REFHMMGKMDM,True,0.048
TXN02393,Phone Number,Mobile-Peer,Paytm,8595828190,True,user2393@sbi,user2393@icici,0,Static,REFAB9BJ0L3,True,0.069
TXN02394,Phone Number,Mobile-Peer,Google Pay,9217978912,True,user2394@upi,user2394@sbi,0,Static,REFR72D9SED,True,0.049
TXN02395,UPI ID,VPA-Intent,Paytm,8883971705,True,user2395@sbi,user2395@sbi,0,Static,REFMK45CCIL,True,0.02
TXN02396,Phone Number,Mobile-Peer,Paytm,7844514367,True,user2396@hdfc,user2396@upi,0,Static,REF7JMAMDQ6,True,0.012
TXN02397,Phone Number,Mobile-Peer,PhonePe,9868112303,True,user2397@sbi,user2397@okaxis,0,Dynamic,REF4IZAW9DZ,True,0.059
TXN02398,Phone Number,Mobile-Peer,PhonePe,7856811939,True,user2398@sbi,user2398@axis,0,Static,REFOOHI1NU6,True,0.056
TXN02399,QR Code,POS/QR,PhonePe,8814590099,True,user2399@sbi,user2399@axis,1,Dynamic,REF5RNHEODM,True,0.085
TXN02400,QR Code,POS/QR,PhonePe,7217790552,True,user2400@okaxis,user2400@hdfc,1,Static,REFKWDS66AF,True,0.098
TXN02401,Phone Number,Mobile-Peer,Google Pay,7669335158,True,user2401@axis,user2401@hdfc,0,Static,REFLVAYH8T0,True,0.009
TXN02402,Phone Number,Mobile-Peer,Google Pay,7070532601,True,user2402@icici,user2402@upi,0,Static,REF1XR6R2EG,True,0.021
TXN02403,Phone Number,Mobile-Peer,Google Pay,9939103829,True,user2403@axis,user2403@paytm,0,Static,REF5XL1Z1AY,True,0.028
TXN02404,Phone Number,Mobile-Peer,PhonePe,8425513609,True,user2404@paytm,user2404@okaxis,0,Static,REFX0EKEDFB,True,0.043
TXN02405,QR Code,POS/QR,Paytm,9858181045,True,user2405@upi,user2405@icici,1,Static,REFVVBZVI9M,True,0.005
TXN02406,QR Code,POS/QR,Google Pay,9243736158,False,user2406@upi,user2406@hdfc,1,Static,REFNY7P4PWO,True,0.028
TXN02407,Phone Number,Mobile-Peer,Google Pay,8366271358,True,user2407@hdfc,user2407@hdfc,0,Static,REFFQ7W5Z92,True,0.064
TXN02408,Phone Number,Mobile-Peer,BHIM,7969335390,True,user2408@hdfc,user2408@icici,0,Static,REFFMRYQZL0,True,0.004
TXN02409,UPI ID,VPA-Intent,PhonePe,7058561547,True,user2409@sbi,user2409@sbi,0,Static,REFO4862J1D,True,0.049
TXN02410,QR Code,POS/QR,PhonePe,7315663979,True,user2410@axis,user2410@paytm,1,Static,REF27T8EDYU,True,0.018
TXN02411,QR Code,POS/QR,Google Pay,9551164369,True,user2411@axis,user2411@upi,1,Dynamic,REFX3NK25UA,True,0.031
TXN02412,Phone Number,Mobile-Peer,Paytm,9283772702,True,user2412@axis,user2412@hdfc,0,Static,REFJ9L10AWU,True,0.057
